section_id,pmid,topic_category,path,section_category,article_category,fig_ids,table_ids,section_title
39689077_sec6,39689077,AI-based Modeling & Design,"2. Methods > 2.4. Ligand collection, retrieving, and preparation",method,research,,,"Ligand collection, retrieving, and preparation"
39689077_sec7,39689077,AI-based Modeling & Design,2. Methods > 2.5. Preparation of receptor protein,method,research,,,Preparation of receptor protein
39689077_sec8,39689077,AI-based Modeling & Design,2. Methods > 2.6. Molecular docking and validation of docking protocol,method,research,,,Molecular docking and validation of docking protocol
39689077_sec9,39689077,AI-based Modeling & Design,2. Methods > 2.7. Molecular dynamics simulation analyses,method,research,,,Molecular dynamics simulation analyses
39689077_sec10,39689077,AI-based Modeling & Design,2. Methods > 2.8. Lipinski’s rule of five and ADMET determination,method,research,,,Lipinski’s rule of five and ADMET determination
39689077_sec11,39689077,AI-based Modeling & Design,2. Methods > 2.9. DFT optimization,method,research,75912892840,,DFT optimization
39689077_sec13,39689077,AI-based Modeling & Design,3. Results and discussion > 3.1. In silico chemical profiling and compound library,result,research,,,In silico chemical profiling and compound library
39689077_sec14,39689077,AI-based Modeling & Design,3. Results and discussion > 3.2. Molecular docking and non-bonding interaction analysis,result,research,791235647924,pone.0311401.t001,Molecular docking and non-bonding interaction analysis
39689077_sec15,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses,result,research,,,Molecular dynamics simulation analyses
39689077_sec16,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.1. Root mean square deviation analysis,result,research,772185608259,,Root mean square deviation analysis
39689077_sec17,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.2. Root mean square fluctuation analysis,result,research,,,Root mean square fluctuation analysis
39689077_sec18,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.3. Radius of gyration analysis,result,research,,,Radius of gyration analysis
39689077_sec19,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.4. Hydrogen bond analysis,result,research,743666180759,pone.0311401.t002,Hydrogen bond analysis
39689077_sec20,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.5. Principal component analysis and energy landscape analysis,result,research,643638578629,,Principal component analysis and energy landscape analysis
39689077_sec21,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.6. Dynamic cross‑ correlation matrix analysis,result,research,972728356683,,Dynamic cross‑ correlation matrix analysis
39689077_sec22,39689077,AI-based Modeling & Design,3. Results and discussion > 3.3. Molecular dynamics simulation analyses > 3.3.7. Binding free energy calculation using MM-PBSA,result,research,908931517126,pone.0311401.t003,Binding free energy calculation using MM-PBSA
39689077_sec23,39689077,AI-based Modeling & Design,3. Results and discussion > 3.4. Lipinki’s rule analysis,result,research,,pone.0311401.t004,Lipinki’s rule analysis
39689077_sec24,39689077,AI-based Modeling & Design,3. Results and discussion > 3.5. ADMET analysis,result,research,,pone.0311401.t005,ADMET analysis
39689077_sec25,39689077,AI-based Modeling & Design,3. Results and discussion > 3.6. DFT based chemical descriptors and analysis,result,research,,,DFT based chemical descriptors and analysis
39689077_sec26,39689077,AI-based Modeling & Design,4. Conclusion,discussion,research,,,Conclusion
39689077_sec27,39689077,AI-based Modeling & Design,Supporting information,other,research,,,Supporting information
